ATGC032.COG102,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:229327..232503
ATGC032.COG103,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:232665..235430
ATGC032.COG104,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:235437..237986
ATGC032.COG105,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:238077..239336
ATGC032.COG106,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:239346..241094
ATGC032.COG107,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:241098..243266
ATGC032.COG108,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:24255..28340
ATGC032.COG109,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:243274..244896
ATGC032.COG110,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:244907..247837
ATGC032.COG111,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:247841..248377
ATGC032.COG112,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:248461..249243
ATGC032.COG606,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:249304..249831
ATGC032.COG113,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:249851..250330
ATGC032.COG114,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:251221..252615
ATGC032.COG115,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:252759..253181
ATGC032.COG116,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:253544..255487
ATGC032.COG117,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:255805..257886
ATGC032.COG118,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:258211..260280
ATGC032.COG005,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:260617..262695
ATGC032.COG665,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:263006..265096
ATGC032.COG642,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:265398..267836
ATGC032.COG119,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:2664..3143
ATGC032.COG596,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:268204..270270
ATGC032.COG607,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:270568..272586
ATGC032.COG006,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:275950..277818
ATGC032.COG120,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:278281..278724
ATGC032.COG121,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:281349..281930
ATGC032.COG122,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:28344..29843
ATGC032.COG123,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:283972..288144
ATGC032.COG124,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:288168..292028
ATGC032.COG125,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:292141..295152
ATGC032.COG126,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:295252..298758
ATGC032.COG127,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:298834..300351
ATGC032.COG128,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:301731..302831
ATGC032.COG129,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:302831..303577
ATGC032.COG130,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:303549..305168
ATGC032.COG608,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:30411..30926
ATGC032.COG131,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:305313..306737
ATGC032.COG132,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:306945..307361
ATGC032.COG133,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:307365..308447
ATGC032.COG134,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:308447..309046
ATGC032.COG135,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:309089..309322
ATGC032.COG136,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:309597..310781
ATGC032.COG137,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:310821..311744
ATGC032.COG138,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:311747..312382
ATGC032.COG139,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:312385..314115
ATGC032.COG140,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:31400..31867
ATGC032.COG141,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:3159..4544
ATGC032.COG142,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:31874..32419
ATGC032.COG143,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:319830..321305
ATGC032.COG144,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:321407..321691
ATGC032.COG145,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:321698..324769
ATGC032.COG146,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:32445..34742
ATGC032.COG147,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:324786..325652
ATGC032.COG148,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:325662..326486
ATGC032.COG149,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:326467..327069
ATGC032.COG150,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:327261..328409
ATGC032.COG151,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:328427..330160
ATGC032.COG152,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:330263..333052
ATGC032.COG153,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:333200..334570
ATGC032.COG154,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:334512..335210
ATGC032.COG155,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:335217..335693
ATGC032.COG156,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:335668..336381
ATGC032.COG157,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:336374..337501
ATGC032.COG158,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:337644..339182
ATGC032.COG159,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1,Mycoplasma_gallisepticum_CA06_2006_052_5_2P.GCF_000286795.1:1:339274..341097
